mean,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
0.12076082825660706,0001,001,06,0600100010081,0081,00000000000000000000
0.12076082825660706,0001,001,06,060010001019A,019A,00000000000000000001
0.12076082825660706,0001,001,06,0600100010359,0359,00000000000000000002
0.12076082825660706,0001,001,06,0600100010151,0151,00000000000000000003
0.12076082825660706,0001,001,06,0600100010166,0166,00000000000000000004
0.12076082825660706,0001,001,06,0600100010202,0202,00000000000000000005
0.12076082825660706,0001,001,06,0600100010217,0217,00000000000000000006
0.12076082825660706,0001,001,06,0600100010255,0255,00000000000000000007
0.12076082825660706,0001,001,06,060010001026A,026A,00000000000000000008
0.12076082825660706,0001,001,06,0600100010344,0344,00000000000000000009
0.12076082825660706,0001,001,06,0600100010274,0274,0000000000000000000a
0.12076082825660706,0001,001,06,0600100010363,0363,0000000000000000000b
0.12076082825660706,0001,001,06,0600100010378,0378,0000000000000000000c
0.12076082825660706,0001,001,06,0600100010382,0382,0000000000000000000d
0.12076082825660706,0001,001,06,0600100010397,0397,00000000000000000010
,0001,001,06,060010001040A,040A,00000000000000000011
0.12076082825660706,0001,001,06,0600100010109,0109,00000000000000000012
0.12076082825660706,0001,001,06,0600100010147,0147,00000000000000000013
0.12076301384043539,0007,001,06,0600100070240,0240,0000000000000000000e
0.12076227633925071,0007,001,06,0600100070236,0236,00000000000000000014
0.12076082825660706,0007,001,06,0600100070221,0221,00000000000000000015
0.12186305224895477,0035,001,06,060010035033A,033A,0000000000000000000f
0.12186305224895477,0035,001,06,0600100350325,0325,00000000000000000016
0.12039703130722046,0001,002,06,060020001134A,134A,00000000000000000017
0.1206393763422966,0001,002,06,0600200011640,1640,00000000000000000018
0.12103940370855039,0001,002,06,0600200011316,1316,00000000000000000019
0.12121632102369177,0001,002,06,0600200011320,1320,0000000000000000001a
0.12039703130722046,0001,002,06,0600200011373,1373,0000000000000000001b
0.12056932925774728,0001,002,06,060020001159A,159A,0000000000000000001c
0.12039703130722046,0001,002,06,0600200011617,1617,0000000000000000001d
0.12039703130722046,0001,002,06,0600200011621,1621,0000000000000000001e
0.1206393763422966,0001,002,06,0600200010676,0676,0000000000000000001f
0.12063224496413782,0001,002,06,0600200010727,0727,00000000000000000020
0.12040154739699477,0001,002,06,0600200011000,1000,00000000000000000021
0.12069096939256324,0001,002,06,0600200010977,0977,00000000000000000022
0.12069430640550657,0001,002,06,0600200011091,1091,00000000000000000023
0.12039703130722046,0001,002,06,0600200011142,1142,00000000000000000024
0.12039805106942757,0001,002,06,0600200011195,1195,00000000000000000025
0.12039730500963104,0001,002,06,0600200011208,1208,00000000000000000026
0.12068699068186907,0001,002,06,0600200011388,1388,00000000000000000027
0.1206393763422966,0001,002,06,0600200010411,0411,00000000000000000028
0.12039703130722046,0001,002,06,0600200010464,0464,00000000000000000029
0.12068484618016093,0001,002,06,0600200011496,1496,0000000000000000002a
0.12039703130722046,0001,002,06,0600200010479,0479,0000000000000000002b
0.12039703130722046,0001,002,06,0600200010483,0483,0000000000000000002c
0.12064880135318562,0001,002,06,0600200011481,1481,0000000000000000002d
0.12040154739699477,0001,002,06,0600200010996,0996,0000000000000000002e
0.12069492700939269,0001,002,06,0600200010568,0568,0000000000000000002f
0.12067685895478537,0001,002,06,0600200010619,0619,00000000000000000030
0.12065064302198003,0001,002,06,0600200011693,1693,00000000000000000031
0.12068764865398407,0001,002,06,0600200011104,1104,00000000000000000032
0.1206393816214993,0001,002,06,0600200011068,1068,00000000000000000033
0.12068764865398407,0001,002,06,0600200011706,1706,00000000000000000034
0.12039703130722046,0001,002,06,0600200011689,1689,00000000000000000035
0.12062100348753563,0001,002,06,0600200010708,0708,00000000000000000036
0.12039703130722046,0001,002,06,0600200011458,1458,00000000000000000037
0.1206393763422966,0001,002,06,0600200011570,1570,00000000000000000038
0.12069044904673755,0001,002,06,0600200011585,1585,00000000000000000039
0.12064332983886264,0001,002,06,0600200010290,0290,0000000000000000003a
0.1206393763422966,0001,002,06,0600200010318,0318,0000000000000000003b
0.12058495499173912,0001,002,06,0600200010337,0337,0000000000000000003c
0.1206983108211877,0001,002,06,0600200010407,0407,0000000000000000003d
0.12040154739699477,0001,002,06,060020001052A,052A,0000000000000000003e
0.1206393763422966,0001,002,06,0600200010680,0680,0000000000000000003f
0.12058345819233526,0001,002,06,0600200010712,0712,00000000000000000040
0.12057014742090416,0001,002,06,0600200010746,0746,00000000000000000041
0.12043089459220552,0001,002,06,0600200010750,0750,00000000000000000042
0.12039703130722046,0001,002,06,0600200010765,0765,00000000000000000043
0.12039703130722046,0001,002,06,0600200010816,0816,00000000000000000044
0.12069354028694715,0001,002,06,0600200011087,1087,00000000000000000045
0.12039703130722046,0001,002,06,0600200011123,1123,00000000000000000046
0.12063307183793921,0001,002,06,0600200011157,1157,00000000000000000047
0.12064008048286565,0001,002,06,0600200011227,1227,00000000000000000048
0.12039829581235727,0001,002,06,0600200011231,1231,00000000000000000049
0.12054127160585856,0001,002,06,0600200011250,1250,0000000000000000004a
0.12067277253843336,0001,002,06,0600200011246,1246,0000000000000000004b
0.12060966048794762,0001,002,06,0600200011265,1265,0000000000000000004c
0.12054673180486775,0001,002,06,060020001127A,127A,0000000000000000004d
0.1206523572715842,0001,002,06,0600200011284,1284,0000000000000000004e
0.1206251472414344,0001,002,06,0600200011161,1161,0000000000000000004f
0.12046226337288989,0001,002,06,0600200010549,0549,00000000000000000050
0.12069855630397797,0001,002,06,0600200010572,0572,00000000000000000051
0.12039703130722046,0001,002,06,0600200011551,1551,00000000000000000052
0.12039703130722046,0001,002,06,0600200010801,0801,00000000000000000053
0.1206393763422966,0001,002,06,0600200010820,0820,00000000000000000054
0.1206393763422966,0001,002,06,0600200010835,0835,00000000000000000055
0.12053708416342646,0001,002,06,060020001084A,084A,00000000000000000056
0.1204622749951009,0001,002,06,0600200010854,0854,00000000000000000057
0.12050750237512974,0001,002,06,0600200010869,0869,00000000000000000058
0.12048840181329219,0001,002,06,0600200010873,0873,00000000000000000059
0.12046253555749843,0001,002,06,0600200010888,0888,0000000000000000005a
0.12039703130722046,0001,002,06,0600200010892,0892,0000000000000000005b
0.12064566845755291,0001,002,06,060020001091A,091A,0000000000000000005c
0.1206396822782153,0001,002,06,0600200010924,0924,0000000000000000005d
0.12039703130722046,0001,002,06,0600200010943,0943,0000000000000000005e
0.12045744782134676,0001,002,06,0600200010958,0958,0000000000000000005f
0.12039781933215486,0001,002,06,0600200010962,0962,00000000000000000060
0.12040108021529398,0001,002,06,0600200011015,1015,00000000000000000061
0.12039703130722046,0001,002,06,060020001102A,102A,00000000000000000062
0.12069319025897424,0001,002,06,0600200011299,1299,00000000000000000063
0.12039703130722046,0001,002,06,0600200011354,1354,00000000000000000064
0.12039703130722046,0001,002,06,0600200011439,1439,00000000000000000065
0.12039703130722046,0001,002,06,0600200011462,1462,00000000000000000066
0.12063094604430628,0001,002,06,0600200010322,0322,00000000000000000067
0.12061138138018743,0001,002,06,0600200010021,0021,00000000000000000068
0.12061018371148398,0001,002,06,0600200010534,0534,00000000000000000069
0.1204470557120629,0001,002,06,060020001077A,077A,0000000000000000006a
0.12039703130722046,0001,002,06,0600200010939,0939,0000000000000000006b
0.1206393763422966,0001,002,06,0600200010981,0981,0000000000000000006c
0.12068764865398407,0001,002,06,0600200011547,1547,0000000000000000006d
0.12066995762794334,0001,002,06,0600200011405,1405,0000000000000000006e
0.12056467604615537,0001,002,06,0600200010341,0341,0000000000000000006f
0.12039703130722046,0001,002,06,0600200011212,1212,00000000000000000070
0.12054732493981217,0001,002,06,0600200010356,0356,00000000000000000071
0.12039703130722046,0001,002,06,060020001141A,141A,00000000000000000072
0.12069737319667666,0001,002,06,0600200010394,0394,00000000000000000073
0.12067511342201201,0001,002,06,0600200011509,1509,00000000000000000074
0.1203972365840284,0001,002,06,0600200011335,1335,00000000000000000075
0.12039703130722046,0001,002,06,0600200011392,1392,00000000000000000076
0.12050377427076026,0001,002,06,0600200011513,1513,00000000000000000077
0.12039703130722046,0001,002,06,0600200011528,1528,00000000000000000078
0.12064599286557945,0001,002,06,0600200011301,1301,00000000000000000079
0.12063978231773896,0001,002,06,0600200011053,1053,0000000000000000007a
0.1206393763422966,0001,002,06,0600200011072,1072,0000000000000000007b
0.12060162198733843,0001,002,06,0600200010731,0731,0000000000000000007c
0.12039703130722046,0001,002,06,0600200010784,0784,0000000000000000007d
0.12039703130722046,0001,002,06,0600200010799,0799,0000000000000000007e
0.12124700809606026,0001,002,06,0600200010638,0638,0000000000000000007f
0.12066567655998167,0001,002,06,060020001166A,166A,00000000000000000080
0.1206925096752497,0001,002,06,0600200011566,1566,00000000000000000081
0.12057740919640855,0001,002,06,0600200011602,1602,00000000000000000082
0.12045324505258043,0001,002,06,0600200011176,1176,00000000000000000083
0.12068954430446334,0001,002,06,0600200011532,1532,00000000000000000084
0.12039703130722046,0001,002,06,0600200011636,1636,00000000000000000085
0.12039703130722046,0001,002,06,0600200011369,1369,00000000000000000086
0.12039703130722046,0001,002,06,0600200011424,1424,00000000000000000087
0.12068764865398407,0001,002,06,0600200011477,1477,00000000000000000088
0.12069855630397797,0001,002,06,0600200010623,0623,00000000000000000089
0.12069592022895742,0001,002,06,0600200011674,1674,0000000000000000008a
0.12040257403785992,0001,002,06,0600200011710,1710,0000000000000000008b
0.12065064302198003,0001,002,06,0600200010074,0074,0000000000000000008c
0.12065146536935789,0001,002,06,0600200011655,1655,0000000000000000008d
0.12065348960905725,0001,002,06,060020001006A,006A,0000000000000000008e
