mean,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
0.1104730936634044,0001,001,06,0600100010081,0081,00000000000000000000
0.11039430519103953,0001,001,06,060010001019A,019A,00000000000000000001
0.11056055238272705,0001,001,06,0600100010359,0359,00000000000000000002
0.11046685661874542,0001,001,06,0600100010151,0151,00000000000000000003
0.11011697918126129,0001,001,06,0600100010166,0166,00000000000000000004
0.11009144082989006,0001,001,06,0600100010202,0202,00000000000000000005
0.11009792519225815,0001,001,06,0600100010217,0217,00000000000000000006
0.11011948455667193,0001,001,06,0600100010255,0255,00000000000000000007
0.11028094995899228,0001,001,06,060010001026A,026A,00000000000000000008
0.11055602889747272,0001,001,06,0600100010344,0344,00000000000000000009
0.11050539344266291,0001,001,06,0600100010274,0274,0000000000000000000a
0.11055919533715075,0001,001,06,0600100010363,0363,0000000000000000000b
0.11004918068647385,0001,001,06,0600100010378,0378,0000000000000000000c
0.110052038686581,0001,001,06,0600100010382,0382,0000000000000000000d
0.11011390942338907,0001,001,06,0600100010397,0397,00000000000000000010
,0001,001,06,060010001040A,040A,00000000000000000011
0.11009076209789027,0001,001,06,0600100010109,0109,00000000000000000012
0.11055602889747272,0001,001,06,0600100010147,0147,00000000000000000013
0.1105472303949037,0007,001,06,0600100070240,0240,0000000000000000000e
0.11056235179743795,0007,001,06,0600100070236,0236,00000000000000000014
0.11056235095410916,0007,001,06,0600100070221,0221,00000000000000000015
0.11019068956375122,0035,001,06,060010035033A,033A,0000000000000000000f
0.11019068956375122,0035,001,06,0600100350325,0325,00000000000000000016
0.11047883309482505,0001,002,06,060020001134A,134A,00000000000000000017
0.11041799801216959,0001,002,06,0600200011640,1640,00000000000000000018
0.11022774278305662,0001,002,06,0600200011316,1316,00000000000000000019
0.11021279661858933,0001,002,06,0600200011320,1320,0000000000000000001a
0.11071751266717911,0001,002,06,0600200011373,1373,0000000000000000001b
0.11034967911360917,0001,002,06,060020001159A,159A,0000000000000000001c
0.11065161807914708,0001,002,06,0600200011617,1617,0000000000000000001d
0.11071351962446549,0001,002,06,0600200011621,1621,0000000000000000001e
0.11049319803714752,0001,002,06,0600200010676,0676,0000000000000000001f
0.11049325181785104,0001,002,06,0600200010727,0727,00000000000000000020
0.10989619189030905,0001,002,06,0600200011000,1000,00000000000000000021
0.1092812875256211,0001,002,06,0600200010977,0977,00000000000000000022
0.1094850364217024,0001,002,06,0600200011091,1091,00000000000000000023
0.11053254477451294,0001,002,06,0600200011142,1142,00000000000000000024
0.11058698477604798,0001,002,06,0600200011195,1195,00000000000000000025
0.11012081373629398,0001,002,06,0600200011208,1208,00000000000000000026
0.10912950433914838,0001,002,06,0600200011388,1388,00000000000000000027
0.11049319803714752,0001,002,06,0600200010411,0411,00000000000000000028
0.11071751266717911,0001,002,06,0600200010464,0464,00000000000000000029
0.10911159962415695,0001,002,06,0600200011496,1496,0000000000000000002a
0.11071751266717911,0001,002,06,0600200010479,0479,0000000000000000002b
0.1107153088405518,0001,002,06,0600200010483,0483,0000000000000000002c
0.10992598371992883,0001,002,06,0600200011481,1481,0000000000000000002d
0.10970151962378877,0001,002,06,0600200010996,0996,0000000000000000002e
0.10970151962378877,0001,002,06,0600200010568,0568,0000000000000000002f
0.10916512092547707,0001,002,06,0600200010619,0619,00000000000000000030
0.10921478797197001,0001,002,06,0600200011693,1693,00000000000000000031
0.10916019813627653,0001,002,06,0600200011104,1104,00000000000000000032
