mean,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
0.1271413038931877,0001,001,06,0600100010081,0081,00000000000000000000
0.12713998556137085,0001,001,06,060010001019A,019A,00000000000000000001
0.12719074832310898,0001,001,06,0600100010359,0359,00000000000000000002
0.12714923669835074,0001,001,06,0600100010151,0151,00000000000000000003
0.12713998556137085,0001,001,06,0600100010166,0166,00000000000000000004
0.12713998556137085,0001,001,06,0600100010202,0202,00000000000000000005
0.12713998556137085,0001,001,06,0600100010217,0217,00000000000000000006
0.12724655527116532,0001,001,06,0600100010255,0255,00000000000000000007
0.12713998556137085,0001,001,06,060010001026A,026A,00000000000000000008
0.12722038652986464,0001,001,06,0600100010344,0344,00000000000000000009
0.12713998556137085,0001,001,06,0600100010274,0274,0000000000000000000a
0.12719465315093498,0001,001,06,0600100010363,0363,0000000000000000000b
0.12713998556137085,0001,001,06,0600100010378,0378,0000000000000000000c
0.12713998556137085,0001,001,06,0600100010382,0382,0000000000000000000d
0.12723470452887428,0001,001,06,0600100010397,0397,00000000000000000010
0.12713998556137085,0001,001,06,060010001040A,040A,00000000000000000011
0.12721721558375657,0001,001,06,0600100010109,0109,00000000000000000012
0.12722576804890176,0001,001,06,0600100010147,0147,00000000000000000013
0.12712102411417908,0007,001,06,0600100070240,0240,0000000000000000000e
0.12711396729187927,0007,001,06,0600100070236,0236,00000000000000000014
0.12713147534439584,0007,001,06,0600100070221,0221,00000000000000000015
0.12700235717411584,0035,001,06,060010035033A,033A,0000000000000000000f
0.12700632755017935,0035,001,06,0600100350325,0325,00000000000000000016
0.12656099508130392,0001,002,06,060020001134A,134A,00000000000000000017
0.12691916394473043,0001,002,06,0600200011640,1640,00000000000000000018
0.12772145867347717,0001,002,06,0600200011316,1316,00000000000000000019
0.12772145867347717,0001,002,06,0600200011320,1320,0000000000000000001a
0.12685976573442956,0001,002,06,0600200011373,1373,0000000000000000001b
0.1270936058658283,0001,002,06,060020001159A,159A,0000000000000000001c
0.12655815529310654,0001,002,06,0600200011617,1617,0000000000000000001d
0.12656027074775036,0001,002,06,0600200011621,1621,0000000000000000001e
0.12669288504581092,0001,002,06,0600200010676,0676,0000000000000000001f
0.1265580952167511,0001,002,06,0600200010727,0727,00000000000000000020
0.1269351840019226,0001,002,06,0600200011000,1000,00000000000000000021
0.12738449249963552,0001,002,06,0600200010977,0977,00000000000000000022
0.12732158042557346,0001,002,06,0600200011091,1091,00000000000000000023
0.12678094059633419,0001,002,06,0600200011142,1142,00000000000000000024
0.12657346804532454,0001,002,06,0600200011195,1195,00000000000000000025
0.12656099508130392,0001,002,06,0600200011208,1208,00000000000000000026
0.12759088955810116,0001,002,06,0600200011388,1388,00000000000000000027
