mean,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
0.1309515925182011,0001,001,06,0600100010081,0081,00000000000000000000
0.13078561425209045,0001,001,06,060010001019A,019A,00000000000000000001
0.13133772845260208,0001,001,06,0600100010359,0359,00000000000000000002
0.13111230422414796,0001,001,06,0600100010151,0151,00000000000000000003
0.13078561425209045,0001,001,06,0600100010166,0166,00000000000000000004
0.13078561425209045,0001,001,06,0600100010202,0202,00000000000000000005
0.13078561425209045,0001,001,06,0600100010217,0217,00000000000000000006
0.13101606921738984,0001,001,06,0600100010255,0255,00000000000000000007
0.13081904005143224,0001,001,06,060010001026A,026A,00000000000000000008
0.13133772845260208,0001,001,06,0600100010344,0344,00000000000000000009
0.13093932899937974,0001,001,06,0600100010274,0274,0000000000000000000a
0.13133772845260208,0001,001,06,0600100010363,0363,0000000000000000000b
0.13078561425209045,0001,001,06,0600100010378,0378,0000000000000000000c
0.13084232403448973,0001,001,06,0600100010382,0382,0000000000000000000d
0.1310704775416565,0001,001,06,0600100010397,0397,00000000000000000010
0.131062074441287,0001,001,06,060010001040A,040A,00000000000000000011
0.13099921640423115,0001,001,06,0600100010109,0109,00000000000000000012
0.1311143536503295,0001,001,06,0600100010147,0147,00000000000000000013
0.13092641532421112,0007,001,06,0600100070240,0240,0000000000000000000e
0.13092641532421112,0007,001,06,0600100070236,0236,00000000000000000014
0.13092641532421112,0007,001,06,0600100070221,0221,00000000000000000015
0.13366795714382695,0035,001,06,060010035033A,033A,0000000000000000000f
0.1336394844276509,0035,001,06,0600100350325,0325,00000000000000000016
0.1323550477893364,0001,002,06,060020001134A,134A,00000000000000000017
0.13275169482137877,0001,002,06,0600200011640,1640,00000000000000000018
0.1338895770988566,0001,002,06,0600200011316,1316,00000000000000000019
0.1338695487536079,0001,002,06,0600200011320,1320,0000000000000000001a
0.13471370846931902,0001,002,06,0600200011373,1373,0000000000000000001b
0.13390782328156148,0001,002,06,060020001159A,159A,0000000000000000001c
0.13445465315519112,0001,002,06,0600200011617,1617,0000000000000000001d
0.1345569593472673,0001,002,06,0600200011621,1621,0000000000000000001e
0.13482972979545593,0001,002,06,0600200010676,0676,0000000000000000001f
0.13482962707603224,0001,002,06,0600200010727,0727,00000000000000000020
0.13315126299858093,0001,002,06,0600200011000,1000,00000000000000000021
0.13315126296605237,0001,002,06,0600200010977,0977,00000000000000000022
0.13315126299858093,0001,002,06,0600200011091,1091,00000000000000000023
0.13399887225793375,0001,002,06,0600200011142,1142,00000000000000000024
0.13305839652586515,0001,002,06,0600200011195,1195,00000000000000000025
0.1324821315217274,0001,002,06,0600200011208,1208,00000000000000000026
0.13315126295751725,0001,002,06,0600200011388,1388,00000000000000000027
0.13475848507524546,0001,002,06,0600200010411,0411,00000000000000000028
0.13225401496012318,0001,002,06,0600200010464,0464,00000000000000000029
0.13315126299858093,0001,002,06,0600200011496,1496,0000000000000000002a
0.13216870242098844,0001,002,06,0600200010479,0479,0000000000000000002b
0.13476144673598922,0001,002,06,0600200010483,0483,0000000000000000002c
0.1331185439462284,0001,002,06,0600200011481,1481,0000000000000000002d
0.13315126299858093,0001,002,06,0600200010996,0996,0000000000000000002e
0.13314756490758797,0001,002,06,0600200010568,0568,0000000000000000002f
0.13315126299858093,0001,002,06,0600200010619,0619,00000000000000000030
0.1326613538899622,0001,002,06,0600200011693,1693,00000000000000000031
0.13315126297131438,0001,002,06,0600200011104,1104,00000000000000000032
0.13409059207408813,0001,002,06,0600200011068,1068,00000000000000000033
0.13315126292132556,0001,002,06,0600200011706,1706,00000000000000000034
0.13267599015722584,0001,002,06,0600200011689,1689,00000000000000000035
0.13482972979545593,0001,002,06,0600200010708,0708,00000000000000000036
0.13467371619530236,0001,002,06,0600200011458,1458,00000000000000000037
0.13362044494837333,0001,002,06,0600200011570,1570,00000000000000000038
0.13315126292132556,0001,002,06,0600200011585,1585,00000000000000000039
0.13327777499059193,0001,002,06,0600200010290,0290,0000000000000000003a
0.13482972979545593,0001,002,06,0600200010318,0318,0000000000000000003b
0.13392101285587465,0001,002,06,0600200010337,0337,0000000000000000003c
0.13308553724853434,0001,002,06,0600200010407,0407,0000000000000000003d
0.13320712706720841,0001,002,06,060020001052A,052A,0000000000000000003e
0.13482972979545593,0001,002,06,0600200010680,0680,0000000000000000003f
0.13482972979545593,0001,002,06,0600200010712,0712,00000000000000000040
0.13482972979545593,0001,002,06,0600200010746,0746,00000000000000000041
0.13482972979545593,0001,002,06,0600200010750,0750,00000000000000000042
0.13482972979545593,0001,002,06,0600200010765,0765,00000000000000000043
0.1347276484669278,0001,002,06,0600200010816,0816,00000000000000000044
0.13315126299858093,0001,002,06,0600200011087,1087,00000000000000000045
0.13409751154289387,0001,002,06,0600200011123,1123,00000000000000000046
0.13315126299858093,0001,002,06,0600200011157,1157,00000000000000000047
0.1332263770452889,0001,002,06,0600200011227,1227,00000000000000000048
0.13282090530675988,0001,002,06,0600200011231,1231,00000000000000000049
0.13315126299858093,0001,002,06,0600200011250,1250,0000000000000000004a
0.13315126299858093,0001,002,06,0600200011246,1246,0000000000000000004b
0.13482972979545593,0001,002,06,0600200011265,1265,0000000000000000004c
0.13481717151018313,0001,002,06,060020001127A,127A,0000000000000000004d
0.13315126299858093,0001,002,06,0600200011284,1284,0000000000000000004e
0.13315126299858093,0001,002,06,0600200011161,1161,0000000000000000004f
0.13315126299858093,0001,002,06,0600200010549,0549,00000000000000000050
0.13315126299858093,0001,002,06,0600200010572,0572,00000000000000000051
0.13267599015722584,0001,002,06,0600200011551,1551,00000000000000000052
